secao_sigla,imposto_importacao,imposto_exportacao,ipi,irpf,irpj,irrf,iof,itr,cofins,pis_pasep,csll,cide_combustiveis,contribuicao_previdenciaria,cpsss,pagamento_unificado,outras_receitas_rfb,demais_receitas,data
L,53212.88,0.0,84141.56,660.31,94877879.8,51856701.11,1010189.96,959471.25,184648841.11,39713444.98,42977483.15,508775.79,3702125.08,0.0,88177936.34,73911207.59,1801960.34,2018-05-01
L,142916.46,36.67,1157061.4,7211.53,92637745.76,39561405.95,1679234.28,587486.77,198640648.01,42882341.08,44003860.24,155896.2,3482855.79,141.65,84620567.06,25279031.17,3052762.59,2018-06-01
L,209605.13,0.0,385342.98,100.45,741075266.03,48683211.18,1423816.26,3748747.51,185643998.94,39598970.17,346444009.13,153775.54,18486866.46,0.0,87200753.54,5254825.62,8244522.9,2018-10-01
L,183870.78,0.0,203990.43,0.0,96930926.11,38272978.94,2847014.16,725992.95,178447557.51,38630800.44,44745777.82,1343917.16,9030283.92,3682.94,89453205.64,3411436.94,7284609.84,2018-08-01
L,31146.23,337.52,149738.1,100.95,95773953.04,36379275.79,1446375.93,2995740.24,221915320.54,47222861.71,45834458.56,160856.04,14435168.84,22.84,93388132.38,5155571.39,6615933.71,2018-11-01
L,762239.8,0.0,246386.98,1966.58,116307456.54,59056765.69,1638879.61,2916918.7,225925364.81,49349372.83,54011438.75,213725.3,25571780.96,28.94,84895526.46,9382621.12,11797831.41,2018-12-01
L,126662.69,0.0,72016.12,12425.07,684653899.75,57430828.85,2932565.65,266563.65,188833203.62,40932274.57,331720861.87,836473.81,3034658.43,0.0,86450499.19,5016240.0,11022096.99,2018-07-01
L,112791.81,0.0,610567.49,638.41,737050280.1,78840202.57,3743787.99,761585.25,219015905.25,47161104.35,355280733.45,195049.29,9586714.42,0.0,134965798.25,15942228.03,11806287.08,2018-01-01
L,114660.51,0.0,215201.43,657.14,672294272.91,45169088.39,1681103.15,150382.66,185389462.65,40141239.24,314161501.22,214171.71,3209595.58,4664.5,81875382.75,117974060.96,2937586.8,2018-04-01
L,40815.24,0.0,146449.91,635.92,85512472.56,48544531.21,1737956.54,405535.82,168812873.62,36835959.92,40214053.39,5870350.41,2883871.35,0.0,75037797.35,124537443.9,26852317.14,2018-03-01
M,57670082.36,0.0,32654596.82,187.25,344474739.62,454999649.92,3324384.26,29820.84,409337235.95,89914343.53,130801558.79,17120501.96,37164311.99,20906886.87,512794983.61,469953149.93,85953236.08,2018-06-01
M,44001376.82,230352.57,27069767.2,112.58,1560404049.4,701942950.97,3683832.47,66691.17,436472197.65,96208686.84,618223978.87,65732064.46,63435650.51,20947341.14,637727808.04,777524738.5,25645446.57,2018-01-01
M,39433111.2,1088.87,32499875.97,1859.67,478277454.37,506474419.99,4735609.33,242932.61,418658932.16,91944518.31,181137102.61,16484435.68,561568706.98,7997395.16,561710393.95,10784473.08,9177649.36,2018-12-01
M,48152943.03,24175.1,25371388.63,31.14,341006699.02,405257918.71,6929918.68,94682.33,337314214.7,74900607.33,138991771.3,62970276.79,36637300.43,20920314.33,518081712.83,7480990.25,2645347.95,2018-08-01
M,50770748.35,360.0,38902476.93,1851.74,346788164.69,440701451.63,3465852.71,262618.75,300620265.15,70256196.6,132007700.33,74419446.52,304685851.87,42544131.79,560713151.61,12778902.26,5575339.5,2018-11-01
M,38499134.38,0.0,22807552.12,0.0,313307577.54,417872251.31,3443761.97,9675.83,333487846.56,73669266.44,121727389.58,27765478.85,44214028.9,20922383.01,506191086.67,526860108.04,26675900.79,2018-05-01
M,54625126.38,0.0,40369276.46,711.96,1088002183.72,506845403.31,3703673.79,363737.01,400929420.73,89742794.07,422211945.72,32893088.73,293523843.7,21207566.06,532329304.39,14391483.01,7768830.92,2018-10-01
M,47304784.66,0.0,34046254.89,2413.58,1127863909.01,497486440.74,3066292.49,87887.87,346501521.92,77101276.61,445730703.0,73115914.04,39717369.95,20902849.27,498985463.03,8809730.79,3399239.1,2018-07-01
M,52576582.36,70.0,34932182.17,1581.97,349098655.94,388876569.91,3560848.18,2645750.82,319615066.41,70795982.9,135807336.63,35981833.31,302866414.26,21203300.8,534090835.05,13110774.96,3259206.79,2018-09-01
M,33636318.25,0.0,24641892.48,802.07,330802865.35,456108318.86,3660187.04,86211.79,280531192.09,64149195.4,131170471.36,39602839.25,38636615.78,7748346.27,432501450.82,498502100.22,58343229.2,2018-03-01
M,35913007.54,0.0,28310876.99,805.12,322117218.11,387226827.49,4971358.38,11205.19,289717479.75,64595540.44,124228472.68,40116159.55,33246328.72,20629277.39,423349402.72,505300003.44,11178180.5,2018-02-01
M,37828531.08,0.0,29260713.66,185.42,894802145.07,454598435.18,2761044.99,8310.76,332980606.26,72967868.31,350985619.56,53009285.86,36626884.94,34305179.88,461728760.3,439445830.73,18126201.2,2018-04-01
N,96247542.56,523.36,197446747.51,928.13,280431618.19,393297634.09,13433721.62,3361324.31,599242512.95,141614998.18,117716788.78,46197174.14,616232235.39,143.75,669560134.01,18570768.76,10423619.97,2018-09-01
N,70031963.56,0.0,180802236.36,0.0,844965183.29,707314822.31,2409194.52,84761.25,831218417.15,200663333.13,360053336.0,30203109.08,90828563.1,743.36,834237169.02,8474140.38,7520074.27,2018-01-01
N,72569252.02,90.89,186945991.48,10079.11,248309249.57,479023124.23,2827420.56,124159.06,614102246.39,147134916.17,102726374.96,9832538.06,91297315.29,71.5,623471899.1,4700856.0,13463944.26,2018-05-01
N,74775132.6,0.0,209457439.67,707.05,446896425.19,493989495.67,3186260.83,423680.99,609558807.28,145122987.95,209080791.0,35960091.46,628045225.83,2363.13,701995180.39,11068097.38,9198432.8,2018-11-01
N,90763648.86,0.0,177610440.65,0.0,686508529.63,422842670.24,2483877.04,523677.63,602461618.51,145628449.85,286634868.54,22562898.6,611230194.25,14.72,683135051.17,10295808.52,10254948.47,2018-10-01
N,61890857.34,391.59,174853065.77,102.37,254579705.75,427744194.7,2505161.32,15178.35,601366312.84,143800391.4,106665473.54,7793793.74,78325314.89,0.0,583582766.86,1840070.77,2859099.88,2018-03-01
N,99939752.63,0.0,218815480.97,0.0,580881836.71,459774248.62,5751217.11,36158.28,606213722.09,144249903.81,255494341.26,36438335.18,87197989.09,0.0,651372549.04,10765593.48,13781492.35,2018-07-01
N,56174818.54,0.0,179361897.26,1858.96,364229834.68,375559225.37,2463827.58,19938.69,629024873.97,148598844.7,154726568.47,14702269.01,81477436.61,668.55,617153499.48,4949546.56,4985746.31,2018-02-01
N,94830943.4,447.28,185056793.92,2888.65,331346044.26,422478788.92,2663329.6,94381.67,608816189.67,136539740.98,142092688.87,47679943.02,81636780.9,29.52,648616483.95,11330928.52,9153458.39,2018-08-01
N,68559757.56,0.0,190578436.17,0.0,589579489.56,465342177.81,2914930.57,19572.14,637908070.7,162803064.32,232317619.06,10028812.19,88873950.23,1061.39,612965693.58,3125859.39,1699531.78,2018-04-01
N,84540318.6,0.0,172877383.34,238.87,245696697.67,432473820.82,2590361.79,32140.36,626137521.5,147001859.95,112048531.48,14962587.37,80937117.54,12.83,631521244.57,10348380.6,20376548.13,2018-06-01
N,62832240.04,0.0,197730734.52,0.0,417771142.34,575989060.14,33874725.74,646534.8,627080643.75,157921135.28,187898945.37,16401064.9,1241381428.12,5623.66,675822816.76,41028242.41,29458758.6,2018-12-01
O,5254.93,0.0,17053.11,0.0,6745762.91,2537546705.19,346633.36,30030.27,22169966.29,1098125721.47,5422495.48,643410.33,154166064.9,1904626731.37,258601780.28,34096531.47,9676536.33,2018-02-01
O,56233.77,0.0,899781.34,2956.24,8930186.78,2651642561.59,49877.7,9335.72,14851468.93,934003460.29,3719835.23,313676.17,116979984.27,1747007487.68,365115816.42,14565008.84,930402757.7,2018-08-01
O,23939.84,7873.61,899302.12,305.1,4108454.84,2485528940.21,3572118.11,290.37,23283421.6,1169571830.59,3002974.0,879552.63,144182256.12,1707081762.89,228912670.28,8985972.09,14562165.0,2018-01-01
O,9917.57,0.0,980216.53,0.0,9641180.23,2610230023.09,45452.95,2588.08,20293404.75,909687246.18,4396462.04,219601.19,150268843.35,1933798793.69,344229958.24,9429524.64,9495430.18,2018-05-01
O,35483.18,0.0,1336938.0,0.0,6531102.41,3900909783.18,25583.28,13707.86,43484158.05,1069397633.81,4702061.47,1156759.59,225417445.0,2281019707.54,539990058.69,23467881.92,953361010.38,2018-12-01
O,0.0,0.0,825040.22,0.0,6478759.25,2730889760.69,55746.34,14638.74,12880556.45,855142787.33,3261776.09,33777.63,175405326.91,1771665494.98,388120257.72,9986234.63,1071212737.8,2018-10-01
O,2991.28,0.0,902008.03,0.0,8471106.16,4151496018.58,40520.29,14651.49,13728992.66,1077919713.98,3470996.72,31680.59,176577692.29,3103112751.67,342834748.3,18414771.09,876410645.66,2018-11-01
O,0.0,0.0,1075275.56,0.0,7944084.55,2619633152.04,38879.17,4609.67,20763921.13,983127540.01,3251854.71,375254.61,139454765.79,1841536351.23,322702166.95,12312067.77,13947504.1,2018-06-01
O,1320.28,0.0,1906768.56,0.0,6482205.28,2626153138.7,32735.37,2365312.06,14410811.09,918795767.32,2722677.82,1082447.94,165316850.57,1778479039.9,340510305.89,19931459.02,1002076656.92,2018-09-01
O,0.0,0.0,660122.79,0.0,6645762.04,2684826846.3,41491.83,2957.01,19005689.32,1014250010.23,3823350.33,372911.2,133783675.52,1826049531.55,325951625.02,15046222.85,970690339.61,2018-07-01
O,2136.07,0.0,270771.15,100.68,13964406.19,2610421334.38,53791.09,2565.35,18238902.41,975217926.76,7126027.61,48097.84,128443583.86,1858904263.96,312944996.29,9090405.52,8719872.99,2018-04-01
O,15383.14,0.0,63325.73,0.0,10621787.6,2566962503.32,56853.07,10425.33,17572761.41,1025819809.62,4981421.64,170572.73,138618041.91,1826313567.44,333822853.65,11477359.94,8876607.4,2018-03-01
P,305270.15,0.0,816355.99,0.0,131417841.17,1177061927.7,605360.11,1503.16,53577775.89,55722024.3,50358039.83,269483.15,64403382.66,674801872.5,626777045.19,10040139.57,899425191.62,2018-01-01
P,278650.63,0.0,283162.31,104.94,43869175.02,944660735.92,1249581.44,79143.11,62213560.04,52983866.3,17801922.34,292353.99,303488527.09,742050450.97,375956272.82,4206563.29,11967973.16,2018-12-01
P,592658.36,2280.4,628136.79,1419.6,39433038.86,809304892.56,794074.74,8482.41,56805864.07,46241997.92,15086088.18,269378.09,33005577.9,656292600.63,343833464.38,11693785.07,1180779571.94,2018-06-01
P,433012.46,0.0,481685.41,0.0,48718206.44,761796917.65,1880560.19,179985.84,54126849.31,43678407.33,19667041.39,146984.7,162825066.86,691614626.9,353011933.41,7773663.28,5680395.68,2018-09-01
P,448748.62,0.0,500056.28,103.9,113662890.89,827357022.23,2658239.75,40201.24,54421665.24,43781063.78,52356791.74,446856.21,154874434.9,712047273.82,356729397.14,3447740.85,11152003.83,2018-10-01
P,355601.55,4882.0,495362.2,558.0,47369918.89,779806602.43,981750.86,10036.36,55922879.07,45783198.65,19243423.7,564412.86,28366552.94,681937136.78,360410085.49,3485089.32,7958617.99,2018-08-01
P,494695.03,0.0,379769.3,0.0,43378878.92,1292292683.47,999547.14,34636.16,54288530.77,48051997.9,15755115.48,333747.7,156569118.9,1375351462.28,368395895.15,4265612.0,8446208.21,2018-11-01
P,343223.4,0.0,384970.39,0.0,134825374.11,802157432.21,1209939.84,8399.48,62412779.79,46880309.01,53133857.94,201700.72,25678737.34,690136627.19,341831496.34,29014022.9,3221248381.23,2018-04-01
P,228429.76,0.0,246843.27,0.0,40448852.34,736424399.56,1599978.68,2246.0,51158126.45,44245259.74,14822919.86,242975.48,32422279.23,667230206.09,326008885.14,106617109.5,894907070.1,2018-02-01
P,238430.18,0.0,241940.77,0.0,48145590.88,813548418.72,970603.26,5634.56,66755522.42,43396934.27,17214565.76,230843.53,23284243.34,686584348.18,339777063.86,15197902.22,1013456256.91,2018-05-01
P,240677.35,2815.61,280072.12,512.45,45700466.93,708713016.6,628656.58,2384.16,51222499.79,45155369.64,16616608.93,264340.83,28052145.14,673766433.37,330284202.63,7306910.83,873769680.39,2018-03-01
P,485259.1,0.0,527319.24,0.0,131888317.29,909792798.19,1427828.48,5652.61,59868684.94,43535595.29,56163630.1,256624.85,36432252.37,708047324.75,339904479.83,4509049.26,10244991.68,2018-07-01
Q,888846.74,0.0,432980.76,1104.86,170329457.82,396291866.99,1563027.99,3500.51,202146066.14,61327319.78,77027452.54,1143071.13,23743076.85,1623160.24,341447912.71,5280751.3,3287122.88,2018-02-01
Q,1409437.15,0.0,1023463.5,436.09,568955677.6,445826224.58,173999.91,3304.09,224222007.15,63833802.78,275588628.72,1796332.26,36271921.76,3840005.44,351704261.35,7449000.53,7730452.5,2018-04-01
Q,578263.03,0.0,578078.57,1866.37,175746458.37,464127247.65,441800.02,8253.35,219359146.55,63760813.81,88302448.95,1521255.89,34765398.23,3767411.93,394247111.76,9597759.0,6306485.81,2018-08-01
Q,1603057.29,0.0,1181455.22,106.56,653067406.11,436390578.53,716745.29,18083.4,224557391.88,63629749.98,313105612.2,1365339.59,181148780.06,3777153.45,384614782.62,8578197.93,4491587.03,2018-10-01
Q,480041.2,0.0,615548.95,937.09,652277403.1,432833534.6,197392.43,7677.92,226368680.44,65054085.66,313536846.28,1478766.44,31373776.1,3819249.4,376437638.49,7475952.26,6572487.49,2018-07-01
Q,1139308.0,0.0,1032653.73,484.43,723476561.35,605454784.81,366873.76,7647.83,229326208.98,73342492.8,329632038.93,1196095.16,28110091.08,1654713.61,439848242.91,6896834.2,5717523.55,2018-01-01
Q,277102.18,574.41,389236.68,492.87,171184577.15,426959834.37,316011.9,3400.09,219234251.07,62488364.49,81458375.31,1284090.97,21159713.2,3804995.24,369459145.41,12499910.41,4311771.15,2018-05-01
Q,1853008.87,0.0,1128862.38,2134.95,195315898.62,474244869.37,475610.1,11343.79,245021882.94,68214589.3,90299515.67,1111719.98,185273369.68,7459320.29,401493729.66,8331499.8,6348105.19,2018-11-01
Q,625613.92,0.0,212310.77,1862.01,169666918.25,442032051.78,258781.87,3995.8,236380605.55,67883066.93,76461455.55,1145164.12,20325780.92,3817707.12,373471193.3,11386693.44,4997543.78,2018-06-01
Q,1750613.1,0.0,923822.75,592.84,196749860.64,416590730.22,244462.13,269335.78,237544298.36,67276017.29,89544502.7,717778.3,170596402.72,3763425.3,385789176.14,7923654.11,4442775.87,2018-09-01
Q,899032.12,3354.04,231457.8,173.3,181597922.92,393516784.56,286215.43,3707.18,197948359.26,59253402.61,72907516.45,767090.16,24218892.08,3856548.51,334488538.52,6613000.0,7606644.87,2018-03-01
Q,1349631.15,0.0,536272.24,7522.46,185282216.92,492424919.13,327240.64,12179.95,247450459.87,70306640.95,88982030.71,3262597.82,292569483.01,3798356.46,392746054.3,8687130.3,15407315.8,2018-12-01
R,526415.62,0.0,433982.2,0.0,50217952.97,51726303.14,268842.37,95624.75,29316911.59,8106911.51,19870024.69,294093.33,16200455.81,809986.08,76785386.87,1470375.49,1467045.75,2018-10-01
R,234623.66,0.0,443373.13,0.0,26848501.82,61224936.86,220768.84,41983.87,30941346.32,8874036.18,10500119.83,73495.56,3260822.81,816358.86,76652470.06,2597061.14,1153028.07,2018-08-01
R,311085.48,0.0,346035.13,0.0,51467023.98,79911023.83,80946.53,5469.75,33482684.81,10677137.46,21904491.18,132413.3,8636288.55,837558.62,84884783.03,3580614.95,1805005.88,2018-01-01
R,281731.59,0.0,204320.24,0.0,20264682.22,57792473.67,217390.28,3439.75,26855115.88,8055280.68,7637180.12,96746.48,3105920.24,831426.23,69767021.73,3915818.91,924503.27,2018-05-01
R,413257.97,0.0,236899.57,366.67,14492332.9,74411339.64,164304.55,46295.72,28998913.59,9022318.27,5749251.98,100003.03,3109399.36,824717.67,70319400.38,1293807.91,4944726.33,2018-06-01
R,155200.46,0.0,164692.48,11.53,17566015.61,48142130.41,164513.37,61030.98,33078902.43,8786901.37,6617573.54,142710.39,22644181.99,604953.92,79568979.49,1194298.66,1154556.38,2018-11-01
R,355502.82,0.0,360425.76,0.0,41064392.59,78143218.39,172217.34,8810.94,27794243.22,8457981.04,18026947.25,96925.67,3544201.24,816640.81,75840974.23,1736238.32,1636932.44,2018-07-01
R,536315.23,0.0,261765.38,11.26,23458687.67,70821917.4,145837.25,2558.52,29538339.92,9186203.04,9828375.15,423742.75,2764232.23,836723.1,66751256.04,1883403.24,950204.75,2018-03-01
R,520956.42,0.0,578481.99,9763.55,23137237.08,56614926.43,147365.73,4214.09,32892169.34,9586170.16,11531702.3,65715.14,4235579.19,821516.45,68753381.71,7735488.95,1147105.58,2018-02-01
R,729203.8,0.0,845721.25,0.0,18201858.57,43074555.7,186538.45,290089.88,24233928.71,7236912.27,7931058.28,119559.89,16168218.46,816774.68,77173174.42,1187190.48,1021626.63,2018-09-01
R,655368.7,0.0,140993.65,102.09,50052275.77,69642523.84,110258.28,2361.32,39663178.96,11089100.59,20454363.75,109417.56,3359138.07,834697.39,68518118.71,1504340.22,2828516.59,2018-04-01
R,171712.69,0.0,229887.3,0.0,33213489.1,82711335.46,171422.45,57972.37,35406238.21,9763958.99,13707877.46,276769.57,26604444.21,1328875.74,75742731.57,1469892.08,2907155.1,2018-12-01
S,2822713.76,0.0,2929325.51,105.52,15202214.06,214603396.6,303467.1,103695.79,40525736.28,20525743.49,6389292.28,1851864.95,7746986.13,3726780.28,191967865.82,7951154.12,9110468.83,2018-08-01
S,1569505.96,0.0,2052014.77,0.0,29841365.91,219990277.98,305318.74,29803.14,37835549.48,20431295.72,12902381.37,668714.86,7629788.26,3627627.36,188461469.12,12297389.05,1958299.23,2018-04-01
S,2051034.39,0.0,6229247.73,755.64,30887098.38,211850077.62,255445.22,26255.86,45993499.9,20964296.07,12940942.23,896176.68,8383670.61,3662083.78,188729783.21,12759711.64,5261846.6,2018-07-01
S,1600235.93,0.0,2935346.81,0.0,14093925.85,214987774.6,246261.49,22339.98,42057092.66,20801738.14,5712353.48,2456375.58,7809303.31,3634961.51,184414749.8,7341496.75,3524567.6,2018-05-01
S,1471856.6,200.0,1838059.67,0.0,13985511.04,205415470.54,277107.46,1057198.24,40634422.37,20045476.9,6163560.71,714587.46,29627812.97,3765733.46,196452499.82,8643564.24,6574068.45,2018-09-01
S,1179611.04,0.0,1718326.79,0.0,12104235.31,204070950.63,369050.54,24601.0,52348327.5,20222194.15,5421260.5,757080.65,7720526.41,3613046.85,173204981.64,7190193.65,4989929.82,2018-03-01
S,3714073.85,0.0,8507963.88,0.0,10683672.12,205993474.77,287739.57,35839.54,45091013.01,21362901.4,5071374.41,955545.63,7517183.6,3688438.93,184466113.14,8125925.43,7975955.14,2018-06-01
S,1540417.69,0.0,2327906.74,0.0,22096848.31,216107147.28,235248.55,21554.18,41281483.75,21307455.54,9017722.29,1598008.75,9283417.36,3476249.15,176443162.73,110855409.52,1670599.38,2018-02-01
S,1885276.83,0.0,7009986.49,0.0,38850518.91,322952710.53,239283.64,36629.89,46424648.99,30727960.55,17555919.09,1958917.77,10708957.14,3627255.71,220286523.78,7845500.28,3416490.57,2018-01-01
S,1555593.72,0.0,2291245.84,0.0,33174122.26,203954881.08,306609.19,216119.45,40014491.49,19900205.58,13552269.5,1036851.77,32316392.41,3774415.68,197618856.16,8043306.05,7682848.35,2018-10-01
S,1636437.93,482.29,2305171.94,0.0,15982903.13,216430418.46,187728.5,92172.37,41176689.96,20021856.9,6480190.64,2406284.09,31479192.1,7321510.73,206756087.19,8101897.96,7869031.8,2018-11-01
S,1269412.98,34.65,2811179.13,367.54,16976701.15,256835578.36,516450.5,172666.63,49391674.28,24957251.96,7224863.86,2554013.21,53721039.82,3892126.78,202901472.69,11345662.97,26331156.95,2018-12-01
T,0.0,0.0,0.0,0.0,2216.58,44420.43,0.0,0.0,51022.33,11888.36,1058.52,0.0,0.0,0.0,3084415.21,9344.75,185.19,2018-12-01
T,0.0,0.0,0.0,0.0,242.4,41386.09,0.0,0.0,39997.77,8738.89,145.44,0.0,0.0,0.0,3058763.7,10509.11,83.0,2018-11-01
T,0.0,0.0,0.0,0.0,5231.71,79953.25,0.0,0.0,35768.08,8299.09,4538.14,0.0,186.27,0.0,2275444.64,24360.12,762.31,2018-01-01
T,0.0,0.0,0.0,0.0,0.0,47849.82,0.0,0.0,38351.84,8379.12,0.0,0.0,0.0,0.0,2581682.79,21798.06,1872.51,2018-06-01
T,0.0,0.0,0.0,0.0,11195.93,38589.17,0.0,0.0,45403.11,10288.06,10226.91,0.0,0.0,0.0,3068966.93,14660.48,71.0,2018-10-01
T,0.0,0.0,0.0,0.0,368.81,55287.24,25.0,0.0,34556.57,7471.65,1008.16,0.0,930.55,0.0,2180236.67,29224.75,236.37,2018-02-01
T,0.0,0.0,0.0,0.0,0.0,43984.69,0.0,0.0,38299.73,8366.86,0.0,0.0,0.0,0.0,2524058.46,7778.11,505.25,2018-05-01
T,0.0,0.0,0.0,0.0,0.0,44661.44,0.0,0.0,36839.63,9250.14,0.0,0.0,0.0,0.0,2404425.63,31744.42,566.39,2018-03-01
T,0.0,0.0,0.0,0.0,531.43,41524.27,0.0,0.0,42813.06,9737.15,518.63,0.0,542.18,0.0,2826780.94,23436.78,195.12,2018-08-01
